chart_id,link,title,safe title,javascript file,data files,question_id,question,golden_answer,enabled
134,https://observablehq.com/d/7446c4046e7c49dd,Share of expenditure spent on food vs. food expenditure per person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person,share_of_expenditure_spent_on_food_vs_food_expenditure_per_person.js,files/b4a314e89c5a515f743ea0cd386c863da97e4dbb705fa8d51ecc7ff3220b92b8d0f5ee1bbfefd80b60a2dce90d97c7504f74943d70fcc8d331af7b873beea692.csv,433,What happens when I click on the year slider instead of clicking the play button?,"Upon clicking, user can see the static chart for a specific year. User can check the year in the title of the chart.",1
135,https://observablehq.com/d/05652e3f6ebdf993,Annual working hours per person employed,annual_working_hours_per_person_employed,annual_working_hours_per_person_employed.js,files/09f9af5f71bb26a1f9cd2ad4a81e786472dcc10bb4a595b1b2fde890845f1b44d944de73f5574129fded03ecc6df605bd7e44f90f3c9b62d4f954392fb0a1dc2.csv,434,How can user get the annual working hours for Canada in 2000?,"In the chart line, user can hover over the line until the tooltipbox shows the year of 2000. Then, user can find Canada from the entire tooltip box and find its annual working hours at the right side of the country name. In teh bar chart, user can click the year slider and stop at 1990, where user can check the year at the chart title and read the value for Canda located beside the bar.",1
135,https://observablehq.com/d/05652e3f6ebdf993,Annual working hours per person employed,annual_working_hours_per_person_employed,annual_working_hours_per_person_employed.js,files/09f9af5f71bb26a1f9cd2ad4a81e786472dcc10bb4a595b1b2fde890845f1b44d944de73f5574129fded03ecc6df605bd7e44f90f3c9b62d4f954392fb0a1dc2.csv,435,"Which country had the largest decrease in annual working hours from its first year to its latest year shown, and what does this suggest?",Germany had the largest decrease.,1
135,https://observablehq.com/d/05652e3f6ebdf993,Annual working hours per person employed,annual_working_hours_per_person_employed,annual_working_hours_per_person_employed.js,files/09f9af5f71bb26a1f9cd2ad4a81e786472dcc10bb4a595b1b2fde890845f1b44d944de73f5574129fded03ecc6df605bd7e44f90f3c9b62d4f954392fb0a1dc2.csv,436,"Across all years shown, which country had the highest average annual working hours per person employed?",Korea had the highest average working hours across the full period shown with 2547 hours,1
136,https://observablehq.com/d/e98a9821a97f7615,Average effective age of retirement for women,average_effective_age_of_retirement_for_women,average_effective_age_of_retirement_for_women.js,files/864614b370b7c4821eef7f23ebe90696d4fa90626bfcffd0249de679fd837ceab85ebec752dca47105cefb0aef2834f9638d53abfe18b2fc57594958d3c794e9.csv,437,What are the countries shown in this chart?,"Mexico, Brazil, Japan, US and Germany",1
136,https://observablehq.com/d/e98a9821a97f7615,Average effective age of retirement for women,average_effective_age_of_retirement_for_women,average_effective_age_of_retirement_for_women.js,files/864614b370b7c4821eef7f23ebe90696d4fa90626bfcffd0249de679fd837ceab85ebec752dca47105cefb0aef2834f9638d53abfe18b2fc57594958d3c794e9.csv,438,What happens when user click the play button?,The chart will change for each year and the countries are also sorted from the highest average effective age of retiremenet for women to the lowest.,1
136,https://observablehq.com/d/e98a9821a97f7615,Average effective age of retirement for women,average_effective_age_of_retirement_for_women,average_effective_age_of_retirement_for_women.js,files/864614b370b7c4821eef7f23ebe90696d4fa90626bfcffd0249de679fd837ceab85ebec752dca47105cefb0aef2834f9638d53abfe18b2fc57594958d3c794e9.csv,439,What is the average years for Japan in the 2000s?,66.3 years,1
137,https://observablehq.com/d/7ab5978ab8e6bd65,Days off from work for vacations and holidays,days_off_from_work_for_vacations_and_holidays,days_off_from_work_for_vacations_and_holidays.js,files/b1905463c20bf14ae403a7337e37afd4d6922cfa9fb56e9c55b592acf632024e47e8dadd060e4c9720b3982fca644e5d95207eb8a45bcdfcc1b1d2770024a4fd.csv,440,What is the overall trend that can be seen in the chart?,The days off are increasing from 1870 till 2000.,1
137,https://observablehq.com/d/7ab5978ab8e6bd65,Days off from work for vacations and holidays,days_off_from_work_for_vacations_and_holidays,days_off_from_work_for_vacations_and_holidays.js,files/b1905463c20bf14ae403a7337e37afd4d6922cfa9fb56e9c55b592acf632024e47e8dadd060e4c9720b3982fca644e5d95207eb8a45bcdfcc1b1d2770024a4fd.csv,441,Which country had the largest increase in vacation days per year from 1870 to 2000?,Netherlands,1
137,https://observablehq.com/d/7ab5978ab8e6bd65,Days off from work for vacations and holidays,days_off_from_work_for_vacations_and_holidays,days_off_from_work_for_vacations_and_holidays.js,files/b1905463c20bf14ae403a7337e37afd4d6922cfa9fb56e9c55b592acf632024e47e8dadd060e4c9720b3982fca644e5d95207eb8a45bcdfcc1b1d2770024a4fd.csv,442,How much did the average vacation days per year across all countries increase from 1870 to 2000?,The average increased by 20 days,1
138,https://observablehq.com/d/6ffc65cc247c63fe,Weekly working hours,weekly_working_hours,weekly_working_hours.js,files/cb595e218da4406db0c74f4e261f3af26d82c3e8322784ed9bfdb8dcdde5bb4aa0149cc722b3bffb455a3d62ae891bacbfef1f2a2f2994934f82240857869998.csv,443,Which country has the least weekly working hours throughout the years?,Belgium with 36.6 hours,1
138,https://observablehq.com/d/6ffc65cc247c63fe,Weekly working hours,weekly_working_hours,weekly_working_hours.js,files/cb595e218da4406db0c74f4e261f3af26d82c3e8322784ed9bfdb8dcdde5bb4aa0149cc722b3bffb455a3d62ae891bacbfef1f2a2f2994934f82240857869998.csv,444,"If user already selected a specific year through the year slider, then, if the play button is then clicked, will it shows the chart from the starting year, or the current year?",From the current year,1
138,https://observablehq.com/d/6ffc65cc247c63fe,Weekly working hours,weekly_working_hours,weekly_working_hours.js,files/cb595e218da4406db0c74f4e261f3af26d82c3e8322784ed9bfdb8dcdde5bb4aa0149cc722b3bffb455a3d62ae891bacbfef1f2a2f2994934f82240857869998.csv,445,What is the difference in average working hours for France and Italy,0.2 hours per week,1
139,https://observablehq.com/d/a62a7e813d26874d,Self-reported life satisfaction vs. GDP per capita,self_reported_life_satisfaction_vs_gdp_per_capita,self_reported_life_satisfaction_vs_gdp_per_capita.js,files/2e1e3b447f0096e5ae676132fd48362801de492452859357b2403495b8b2312af6da0d80a052322c3d193128918b979b42ef93b865ee3349424e94ea9de70152.csv,446,Which country's GDP are consistent through out the years?,Vanuatu,1
139,https://observablehq.com/d/a62a7e813d26874d,Self-reported life satisfaction vs. GDP per capita,self_reported_life_satisfaction_vs_gdp_per_capita,self_reported_life_satisfaction_vs_gdp_per_capita.js,files/2e1e3b447f0096e5ae676132fd48362801de492452859357b2403495b8b2312af6da0d80a052322c3d193128918b979b42ef93b865ee3349424e94ea9de70152.csv,447,How do user get the GDP per capita data for Brazil in 2019?,"User can slide the year sldie until it shows 2019 in the chart title, check the legend colour for South America and hover over the dark red circles to find Brazil through the tooltip box.",1
139,https://observablehq.com/d/a62a7e813d26874d,Self-reported life satisfaction vs. GDP per capita,self_reported_life_satisfaction_vs_gdp_per_capita,self_reported_life_satisfaction_vs_gdp_per_capita.js,files/2e1e3b447f0096e5ae676132fd48362801de492452859357b2403495b8b2312af6da0d80a052322c3d193128918b979b42ef93b865ee3349424e94ea9de70152.csv,448,What is the difference in average of life satisfaction score for South America adn North America?,North America is higher by about 0.16 life satisfaction points.,1
140,https://observablehq.com/d/9afd123a63309685,Life satisfaction vs. life expectancy,life_satisfaction_vs_life_expectancy,life_satisfaction_vs_life_expectancy.js,files/4a332e6915d972c8ca59fe31158a33eb5009fb3d9d8355da595f68457e257a8604ce210fa0ec8d2cc336680a6d76952320afc03048b5557684034e594e8f716e.csv,449,Which country had the highest life satisfaction in 2024? Did they have a relatively high life expectancy as well?,Finland. Yes,1
140,https://observablehq.com/d/9afd123a63309685,Life satisfaction vs. life expectancy,life_satisfaction_vs_life_expectancy,life_satisfaction_vs_life_expectancy.js,files/4a332e6915d972c8ca59fe31158a33eb5009fb3d9d8355da595f68457e257a8604ce210fa0ec8d2cc336680a6d76952320afc03048b5557684034e594e8f716e.csv,450,What happens if I click on the play button?,Goes through years from 2011 to 2025,1
140,https://observablehq.com/d/9afd123a63309685,Life satisfaction vs. life expectancy,life_satisfaction_vs_life_expectancy,life_satisfaction_vs_life_expectancy.js,files/4a332e6915d972c8ca59fe31158a33eb5009fb3d9d8355da595f68457e257a8604ce210fa0ec8d2cc336680a6d76952320afc03048b5557684034e594e8f716e.csv,451,"How do I see the exact life satisfaction, life expectancy and population of a country?",Hover over the circle representing the country,1
141,https://observablehq.com/d/b1832e1ba2c6dedf,Happiness vs. life satisfaction,happiness_vs_life_satisfaction,happiness_vs_life_satisfaction.js,files/314d011b7f81340889faceb74cf828c2c72e01042c1e4f2883898cc46dab5150561ee7956cae000f023bab0f630b96adf8e9ff631a015e49b78f39f4bc9410b8.csv,452,"Which country had 95% of people who are very happy, and have a life satisfaction of 7.54?",Iceland,1
141,https://observablehq.com/d/b1832e1ba2c6dedf,Happiness vs. life satisfaction,happiness_vs_life_satisfaction,happiness_vs_life_satisfaction.js,files/314d011b7f81340889faceb74cf828c2c72e01042c1e4f2883898cc46dab5150561ee7956cae000f023bab0f630b96adf8e9ff631a015e49b78f39f4bc9410b8.csv,453,"Based on the graph, are happiness and life satisfaction correlated, throughout the years?",Generally yes,1
141,https://observablehq.com/d/b1832e1ba2c6dedf,Happiness vs. life satisfaction,happiness_vs_life_satisfaction,happiness_vs_life_satisfaction.js,files/314d011b7f81340889faceb74cf828c2c72e01042c1e4f2883898cc46dab5150561ee7956cae000f023bab0f630b96adf8e9ff631a015e49b78f39f4bc9410b8.csv,454,How would I see the graph in the yar 2015,Drag the slider until 2015,1
142,https://observablehq.com/d/84f457e9538f0d1d,Annual working hours vs. GDP per capita,annual_working_hours_vs_gdp_per_capita,annual_working_hours_vs_gdp_per_capita.js,files/c799ff0dfc31152f1af65a2f2f5efc1790df8c1c5798206592a1201549363ab376b91b20724a1ddcaa01573f2a87f6cc18abb686bd500de6943fd4148375c788.csv,455,Which country had the highest average working hours per worker in 1981,South Korea,1
142,https://observablehq.com/d/84f457e9538f0d1d,Annual working hours vs. GDP per capita,annual_working_hours_vs_gdp_per_capita,annual_working_hours_vs_gdp_per_capita.js,files/c799ff0dfc31152f1af65a2f2f5efc1790df8c1c5798206592a1201549363ab376b91b20724a1ddcaa01573f2a87f6cc18abb686bd500de6943fd4148375c788.csv,456,What is the general trend of United States' annual working hours and GDP per capita from 1956 to 2023?,"annual working hours decrease, GDP per capita increases",1
142,https://observablehq.com/d/84f457e9538f0d1d,Annual working hours vs. GDP per capita,annual_working_hours_vs_gdp_per_capita,annual_working_hours_vs_gdp_per_capita.js,files/c799ff0dfc31152f1af65a2f2f5efc1790df8c1c5798206592a1201549363ab376b91b20724a1ddcaa01573f2a87f6cc18abb686bd500de6943fd4148375c788.csv,457,What does the slider do?,Change years,1
143,https://observablehq.com/d/6fd5aaffc7020a16,Terrorist attacks by region,terrorist_attacks_by_region,terrorist_attacks_by_region.js,files/7a0e00a468616d21e7fc48b026ea4ac6d02319e44bdaac509c82d3f4fa35039b66bdaf6a4925d42bea11481eefdad989d076447fc151a0851fbe97145eb91b8c.csv,458,Which region had the most terrorist attacks in 2014?,Middle east,1
143,https://observablehq.com/d/6fd5aaffc7020a16,Terrorist attacks by region,terrorist_attacks_by_region,terrorist_attacks_by_region.js,files/7a0e00a468616d21e7fc48b026ea4ac6d02319e44bdaac509c82d3f4fa35039b66bdaf6a4925d42bea11481eefdad989d076447fc151a0851fbe97145eb91b8c.csv,459,Can the slider be dragged?,Yes,1
143,https://observablehq.com/d/6fd5aaffc7020a16,Terrorist attacks by region,terrorist_attacks_by_region,terrorist_attacks_by_region.js,files/7a0e00a468616d21e7fc48b026ea4ac6d02319e44bdaac509c82d3f4fa35039b66bdaf6a4925d42bea11481eefdad989d076447fc151a0851fbe97145eb91b8c.csv,460,Choose a year from the slider. What does it change on the graph?,"The graph shows the range of year, between the year chosen on the slider, until 2021",1
144,https://observablehq.com/d/e1f44426962586ac,Number of countries with key economic and social rights for women,number_of_countries_with_key_economic_and_social_rights_for_women,number_of_countries_with_key_economic_and_social_rights_for_women.js,files/83442387723fa5a9ba3e8e930d216f356cd3ec8fb612e9e6a3d80e56d96fac08ae0f23ac8f0cbf334be2f82ac586f1d23babda6eebe6e4664821e533b50fe86d.csv,461,"In 2010, how many countries had pay equity mandated?",67,1
144,https://observablehq.com/d/e1f44426962586ac,Number of countries with key economic and social rights for women,number_of_countries_with_key_economic_and_social_rights_for_women,number_of_countries_with_key_economic_and_social_rights_for_women.js,files/83442387723fa5a9ba3e8e930d216f356cd3ec8fb612e9e6a3d80e56d96fac08ae0f23ac8f0cbf334be2f82ac586f1d23babda6eebe6e4664821e533b50fe86d.csv,462,Can I look at the bar chart version of the given chart? How?,"Yes. Click the ""Bar"" button above the chart.",1
144,https://observablehq.com/d/e1f44426962586ac,Number of countries with key economic and social rights for women,number_of_countries_with_key_economic_and_social_rights_for_women,number_of_countries_with_key_economic_and_social_rights_for_women.js,files/83442387723fa5a9ba3e8e930d216f356cd3ec8fb612e9e6a3d80e56d96fac08ae0f23ac8f0cbf334be2f82ac586f1d23babda6eebe6e4664821e533b50fe86d.csv,463,Where is the play button located at? In which view?,"Bottom of the chart, in Bar view only",1
145,https://observablehq.com/d/81dec93ff226064a,Female labor force participation rate,female_labor_force_participation_rate,female_labor_force_participation_rate.js,files/71d9940756b2511dc389e7f5116524302f0d4fe8fe2cfdd54414411a71c7f60a08b61298a7d43d31cbbd74738bd7241da4b85195d58d300057582a67710ab15c.csv,464,"In 1992, what is the female labor force participation rate of Canada? Is it the same in US?",57.8%. Yes,1
145,https://observablehq.com/d/81dec93ff226064a,Female labor force participation rate,female_labor_force_participation_rate,female_labor_force_participation_rate.js,files/71d9940756b2511dc389e7f5116524302f0d4fe8fe2cfdd54414411a71c7f60a08b61298a7d43d31cbbd74738bd7241da4b85195d58d300057582a67710ab15c.csv,465,Can I click on the bars in the bar chart view?,"No. If you click, nothing happens",1
145,https://observablehq.com/d/81dec93ff226064a,Female labor force participation rate,female_labor_force_participation_rate,female_labor_force_participation_rate.js,files/71d9940756b2511dc389e7f5116524302f0d4fe8fe2cfdd54414411a71c7f60a08b61298a7d43d31cbbd74738bd7241da4b85195d58d300057582a67710ab15c.csv,466,What does the play button do in the Line chart view versus the Bar chart view,"Play button does nothing in Line chart view. In Bar chart view, the play button goes through the years from 1890 to 2024, and the bar chart shows the information during that year.",1
146,https://observablehq.com/d/b80de1741ccf893a,Share of countries that have had a woman as leader,share_of_countries_that_have_had_a_woman_as_leader,share_of_countries_that_have_had_a_woman_as_leader.js,files/892527e22ee063cfc9c87151c142008625f144f2fb1a8e98238d59cc4ec10f2cfc1509e7842e74e65ef2139b4e1c20923313cf8784aa1f62748ce266f13f02b9.csv,467,At what year did we have the first democratically-elected woman chief executive?,1960,1
